id,pairid,speed,datetime,traveltime
14079,10363,47.3,9/26/14 11:50,289
14080,10361,51.8,9/26/14 11:50,264
14081,10357,67.3,9/26/14 12:05,139
14082,16981,50.7,9/26/14 12:05,212.958
14083,10356,53.3,9/26/14 12:05,351
14084,10496,57.6,9/26/14 12:05,250
14085,10498,68.1,9/26/14 12:05,74
14086,10499,67,9/26/14 12:05,215
14087,10360,53.9,9/26/14 12:05,354
14088,10364,45.9,9/26/14 12:05,447
14089,10363,11.4,9/26/14 12:05,1201
14090,10361,53.9,9/26/14 12:05,254
14091,10357,73.7,9/26/14 12:20,127
14092,16981,47.3,9/26/14 12:20,228.315
14093,10356,56.2,9/26/14 12:20,333
14094,10496,60,9/26/14 12:20,240
14095,10498,58.6,9/26/14 12:20,85.9999
14096,10499,64,9/26/14 12:20,225
14097,10360,56.4,9/26/14 12:20,338
14098,10364,48.1,9/26/14 12:20,427
14099,10363,15.2,9/26/14 12:20,901.002
14100,10361,50.7,9/26/14 12:20,270
14101,10357,66.9,9/26/14 12:35,140
14102,16981,7.2,9/26/14 12:35,1500.17
14103,10356,53.2,9/26/14 12:35,352
14104,10496,53.9,9/26/14 12:35,267
14105,10498,63,9/26/14 12:35,80
14106,10499,58.5,9/26/14 12:35,246
14107,10360,56.6,9/26/14 12:35,337
14108,10364,45.6,9/26/14 12:35,450
14109,10363,51.4,9/26/14 12:35,266
14110,10361,52.8,9/26/14 12:35,259
14111,10357,62,9/26/14 12:50,151
14112,16981,7.7,9/26/14 12:50,1407.14
14113,10356,55.1,9/26/14 12:50,340
14114,10496,56.5,9/26/14 12:50,255
14115,10498,62.2,9/26/14 12:50,81
14116,10499,66.1,9/26/14 12:50,218
14117,10360,57.3,9/26/14 12:50,333
14118,10364,47.5,9/26/14 12:50,432
14119,10363,47,9/26/14 12:50,291
14120,10361,50.5,9/26/14 12:50,271
14121,10357,65.9,9/26/14 13:05,142
14122,16981,7.7,9/26/14 13:05,1407.14
14123,10356,53.2,9/26/14 13:05,352
14124,10496,60.3,9/26/14 13:05,239
14125,10498,60,9/26/14 13:05,84
14126,10499,67.3,9/26/14 13:05,214
14127,10360,52.6,9/26/14 13:05,363
14128,10364,47.5,9/26/14 13:05,432
14129,10363,51.6,9/26/14 13:05,265
14130,10361,52,9/26/14 13:05,263
14131,10357,68.8,9/26/14 13:20,136
14132,16981,10.3,9/26/14 13:20,1044.81
14133,10356,54.1,9/26/14 13:20,346
14134,10496,59.3,9/26/14 13:20,243
14135,10498,63,9/26/14 13:20,80
14136,10499,58.1,9/26/14 13:20,248
14137,10360,55.3,9/26/14 13:20,345
14138,10364,45.5,9/26/14 13:20,451
14139,10363,36.1,9/26/14 13:20,379
14140,10361,52.8,9/26/14 13:20,259
14141,10357,71.5,9/26/14 13:35,131
14142,16981,32.8,9/26/14 13:35,329.069
14143,10356,54.9,9/26/14 13:35,341
14144,10496,60.5,9/26/14 13:35,238
14145,10498,67.2,9/26/14 13:35,75
14146,10499,66.1,9/26/14 13:35,218
14147,10360,50.9,9/26/14 13:35,375
14148,10364,43.8,9/26/14 13:35,469
14149,10363,47,9/26/14 13:35,291
14150,10361,54.7,9/26/14 13:35,250
14151,10357,67.3,9/26/14 13:50,139
14152,16981,47.5,9/26/14 13:50,227.259
14153,10356,52.1,9/26/14 13:50,359
14154,10496,56.3,9/26/14 13:50,256
14155,10498,59.3,9/26/14 13:50,85
14156,10499,59.5,9/26/14 13:50,242
14157,10360,57.3,9/26/14 13:50,333
14158,10364,43.4,9/26/14 13:50,473
14159,10363,48,9/26/14 13:50,285
14160,10361,50.7,9/26/14 13:50,270
14161,10357,69.3,9/26/14 14:05,135
14162,16981,49.1,9/26/14 14:05,220
14163,10356,53.3,9/26/14 14:05,351
14164,10496,57.8,9/26/14 14:05,249
14165,10498,62.2,9/26/14 14:05,81
14166,10499,60.5,9/26/14 14:05,238
14167,10360,56.8,9/26/14 14:05,336
14168,10364,41.8,9/26/14 14:05,491
14169,10363,39,9/26/14 14:05,351
14170,10361,52.8,9/26/14 14:05,259
14171,10357,65.5,9/26/14 14:20,143
14172,16981,25.7,9/26/14 14:20,419.592
14173,10356,51.3,9/26/14 14:20,365
14174,10496,56.5,9/26/14 14:20,255
14175,10498,59.3,9/26/14 14:20,85
14176,10499,64.9,9/26/14 14:20,222
14177,10360,55.1,9/26/14 14:20,346
14178,10364,42.9,9/26/14 14:20,478
14179,10363,39,9/26/14 14:20,351
14180,10361,51.2,9/26/14 14:20,267
14181,10357,66.4,9/26/14 14:35,141
14182,16981,40.5,9/26/14 14:35,266.492
14183,10356,52.1,9/26/14 14:35,359
14184,10496,57.4,9/26/14 14:35,251
14185,10498,45.4,9/26/14 14:35,111
14186,10499,57.1,9/26/14 14:35,252
14187,10360,54.7,9/26/14 14:35,349
14188,10364,42.9,9/26/14 14:35,478
14189,10363,34.4,9/26/14 14:35,398
14190,10361,53.6,9/26/14 14:35,255
14191,10357,68.3,9/26/14 14:50,137
14192,16981,45.5,9/26/14 14:50,237.489
14193,10356,53,9/26/14 14:50,353
14194,10496,57.8,9/26/14 14:50,249
14195,10498,48.9,9/26/14 14:50,103
14196,10499,59,9/26/14 14:50,244
14197,10360,51.3,9/26/14 14:50,372
14198,10364,40.2,9/26/14 14:50,510
14199,10363,34.2,9/26/14 14:50,400
14200,10361,53.6,9/26/14 14:50,255
14201,10357,62.8,9/26/14 15:05,149
14202,16981,34.9,9/26/14 15:05,309.333
14203,10356,53.6,9/26/14 15:05,349
14204,10496,56,9/26/14 15:05,257
14205,10498,26.4,9/26/14 15:05,191
14206,10499,47.1,9/26/14 15:05,306
14207,10360,45,9/26/14 15:05,424
14208,10364,13.9,9/26/14 15:05,1472
14209,10363,30.7,9/26/14 15:05,446.001
14210,10361,40.1,9/26/14 15:05,341
14211,10357,70.4,9/26/14 15:20,133
14212,16981,41.6,9/26/14 15:20,259.8
14213,10356,52.1,9/26/14 15:20,359
14214,10496,58.8,9/26/14 15:20,245
14215,10498,23.4,9/26/14 15:20,215
14216,10499,41.6,9/26/14 15:20,346
14217,10360,38.9,9/26/14 15:20,490
14218,10364,25.8,9/26/14 15:20,796
14219,10363,28.5,9/26/14 15:20,480
14220,10361,30.5,9/26/14 15:20,449
14221,10357,33.8,9/26/14 15:35,277
14222,16981,43.3,9/26/14 15:35,249.379
14223,10356,44.3,9/26/14 15:35,423
14224,10496,47.5,9/26/14 15:35,303
14225,10498,29.1,9/26/14 15:35,173
14226,10499,47.1,9/26/14 15:35,306
14227,10360,43.8,9/26/14 15:35,436
14228,10364,25.8,9/26/14 15:35,796
14229,10363,27.9,9/26/14 15:35,489.999
14230,10361,28.3,9/26/14 15:35,483.999
14231,10357,19.5,9/26/14 15:50,480.999
14232,16981,30.6,9/26/14 15:50,353.416
14233,10356,52,9/26/14 15:50,360
14234,10496,54.1,9/26/14 15:50,266
14235,10498,33.4,9/26/14 15:50,151
14236,10499,51.4,9/26/14 15:50,280
14237,10360,45.5,9/26/14 15:50,419
14238,10364,21.2,9/26/14 15:50,968.002
14239,10363,26.8,9/26/14 15:50,510.001
14240,10361,24.7,9/26/14 15:50,554.001
14241,10357,18.4,9/26/14 16:05,509
14242,16981,31.5,9/26/14 16:05,342.541
14243,10356,44.2,9/26/14 16:05,424
14244,10496,53.7,9/26/14 16:05,268
14245,10498,33.8,9/26/14 16:05,149
14246,10499,47.1,9/26/14 16:05,306
14247,10360,40.8,9/26/14 16:05,468
14248,10364,19.3,9/26/14 16:05,1062
14249,10363,23,9/26/14 16:05,594
14250,10361,25.7,9/26/14 16:05,532
14251,10357,15.8,9/26/14 16:20,592
14252,16981,48.7,9/26/14 16:20,221.982
14253,10356,48.8,9/26/14 16:20,384
14254,10496,55.8,9/26/14 16:20,258
14255,10498,33.4,9/26/14 16:20,151
14256,10499,47.8,9/26/14 16:20,301
14257,10360,44.9,9/26/14 16:20,425
14258,10364,15.6,9/26/14 16:20,1318
14259,10363,20.9,9/26/14 16:20,654.001
14260,10361,23.2,9/26/14 16:20,590.001
14261,10357,14.3,9/26/14 16:35,656
14262,16981,47.5,9/26/14 16:35,227.49
14263,10356,48.8,9/26/14 16:35,384
14264,10496,55,9/26/14 16:35,262
14265,10498,23.3,9/26/14 16:35,216
14266,10499,41.7,9/26/14 16:35,345
14267,10360,40.3,9/26/14 16:35,473
14268,10364,14.5,9/26/14 16:35,1416
14269,10363,24.7,9/26/14 16:35,553
14270,10361,23.3,9/26/14 16:35,588
14271,10357,12.5,9/26/14 16:50,750
14272,16981,48,9/26/14 16:50,224.929
14273,10356,36.4,9/26/14 16:50,514
14274,10496,55.4,9/26/14 16:50,260
14275,10498,27.5,9/26/14 16:50,183
14276,10499,43.2,9/26/14 16:50,333
14277,10360,43.5,9/26/14 16:50,439
14278,10364,14.3,9/26/14 16:50,1429.99
14279,10363,24.7,9/26/14 16:50,553
14280,10361,19.8,9/26/14 16:50,692
14281,10357,13.5,9/26/14 17:05,693
14282,16981,49.9,9/26/14 17:05,216.406
14283,10356,29.9,9/26/14 17:05,626.999
14284,10496,55,9/26/14 17:05,262
14285,10498,26.4,9/26/14 17:05,191
14286,10499,42,9/26/14 17:05,343
14287,10360,41.4,9/26/14 17:05,461
14288,10364,14,9/26/14 17:05,1462
14289,10363,14.5,9/26/14 17:05,941.002
14290,10361,22.6,9/26/14 17:05,604
14291,10357,13.9,9/26/14 17:20,671.999
14292,16981,51.1,9/26/14 17:20,211.499
14293,10356,30.3,9/26/14 17:20,617.999
14294,10496,55.4,9/26/14 17:20,260
14295,10498,31.9,9/26/14 17:20,158
14296,10499,43.8,9/26/14 17:20,329
14297,10360,39.2,9/26/14 17:20,487.001
14298,10364,14,9/26/14 17:20,1462
14299,10363,10.4,9/26/14 17:20,1313
14300,10361,26,9/26/14 17:20,526.999
14301,10357,17.6,9/26/14 17:35,532
14302,16981,46,9/26/14 17:35,234.983
14303,10356,53.5,9/26/14 17:35,350
14304,10496,54.8,9/26/14 17:35,263
14305,10498,41.7,9/26/14 17:35,121
14306,10499,55,9/26/14 17:35,262
14307,10360,38.4,9/26/14 17:35,497.001
14308,10364,14,9/26/14 17:35,1462
14309,10363,14.6,9/26/14 17:35,935.001
14310,10361,26.7,9/26/14 17:35,512.999
14311,10357,15.5,9/26/14 17:50,603
14312,16981,43.3,9/26/14 17:50,249.413
14313,10356,51.4,9/26/14 17:50,364
14314,10496,54.3,9/26/14 17:50,265
14315,10498,23.7,9/26/14 17:50,213
14316,10499,42.1,9/26/14 17:50,342
14317,10360,34.1,9/26/14 17:50,559
14318,10364,14,9/26/14 17:50,1466
14319,10363,25.2,9/26/14 17:50,542.999
14320,10361,33.5,9/26/14 17:50,408
14321,10357,17,9/26/14 18:05,548.999
14322,16981,39.2,9/26/14 18:05,275.427
14323,10356,44.6,9/26/14 18:05,420
14324,10496,44.2,9/26/14 18:05,326
14325,10498,23.7,9/26/14 18:05,213
14326,10499,39.5,9/26/14 18:05,365
14327,10360,36.2,9/26/14 18:05,527
14328,10364,14,9/26/14 18:05,1466
14329,10363,33,9/26/14 18:05,414.999
14330,10361,33,9/26/14 18:05,414
14331,10357,25.7,9/26/14 18:20,364
14332,16981,32.4,9/26/14 18:20,333.463
14333,10356,44.2,9/26/14 18:20,424
14334,10496,43.1,9/26/14 18:20,334
14335,10498,32.5,9/26/14 18:20,155
14336,10499,42.5,9/26/14 18:20,339
14337,10360,38.9,9/26/14 18:20,491
14338,10364,20,9/26/14 18:20,1026
14339,10363,33.9,9/26/14 18:20,404
14340,10361,29.5,9/26/14 18:20,463.999
14341,10357,47.3,9/26/14 18:35,198
14342,16981,29.2,9/26/14 18:35,370.424
14343,10356,34,9/26/14 18:35,549.999
14344,10496,34,9/26/14 18:35,422.999
14345,10498,43.8,9/26/14 18:35,115
14346,10499,57.6,9/26/14 18:35,250
14347,10360,44,9/26/14 18:35,434
14348,10364,21.5,9/26/14 18:35,954.002
14349,10363,35.9,9/26/14 18:35,381
14350,10361,42.5,9/26/14 18:35,322
14351,10357,63.7,9/26/14 18:50,147
14352,16981,28.6,9/26/14 18:50,377.68
14353,10356,35,9/26/14 18:50,534.999
14354,10496,35.2,9/26/14 18:50,409
14355,10498,24.3,9/26/14 18:50,207
14356,10499,41.6,9/26/14 18:50,346
14357,10360,38.3,9/26/14 18:50,497.999
14358,10364,48.2,9/26/14 18:50,426
14359,10363,39.1,9/26/14 18:50,350
14360,10361,50.9,9/26/14 18:50,269
14361,10357,69.3,9/26/14 19:05,135
14362,16981,30.2,9/26/14 19:05,357.773
14363,10356,39.4,9/26/14 19:05,475
14364,10496,39,9/26/14 19:05,369
14365,10498,34.3,9/26/14 19:05,147
14366,10499,43.4,9/26/14 19:05,332
14367,10360,40.9,9/26/14 19:05,466
14368,10364,48.9,9/26/14 19:05,420
14369,10363,41,9/26/14 19:05,334
14370,10361,48,9/26/14 19:05,285
14371,10357,63.7,9/26/14 19:20,147
14372,16981,33.9,9/26/14 19:20,318.799
14373,10356,41.3,9/26/14 19:20,453
14374,10496,45.1,9/26/14 19:20,319
14375,10498,29.8,9/26/14 19:20,169
14376,10499,46.2,9/26/14 19:20,312
14377,10360,43.6,9/26/14 19:20,438
14378,10364,50.3,9/26/14 19:20,408
14379,10363,44.4,9/26/14 19:20,308
14380,10361,51.6,9/26/14 19:20,265
14381,10357,65.9,9/26/14 19:35,142
14382,16981,45.8,9/26/14 19:35,235.622
14383,10356,52.7,9/26/14 19:35,355
14384,10496,60.3,9/26/14 19:35,239
14385,10498,30,9/26/14 19:35,168
14386,10499,43.6,9/26/14 19:35,330
14387,10360,36.4,9/26/14 19:35,524
14388,10364,50.5,9/26/14 19:35,406
14389,10363,44.7,9/26/14 19:35,306
14390,10361,47.3,9/26/14 19:35,289
14391,10357,63.2,9/26/14 19:50,148
14392,16981,52.4,9/26/14 19:50,205.995
14393,10356,52.1,9/26/14 19:50,359
14394,10496,52.7,9/26/14 19:50,273
14395,10498,33.2,9/26/14 19:50,152
14396,10499,48,9/26/14 19:50,300
14397,10360,48.4,9/26/14 19:50,394
14398,10364,47,9/26/14 19:50,437
14399,10363,39.5,9/26/14 19:50,346
14400,10361,48.3,9/26/14 19:50,283
14401,10357,68.8,9/26/14 20:05,136
14402,16981,51.6,9/26/14 20:05,209.47
14403,10356,51.6,9/26/14 20:05,363
14404,10496,59.3,9/26/14 20:05,243
14405,10498,66.3,9/26/14 20:05,76
14406,10499,69.2,9/26/14 20:05,208
14407,10360,57.5,9/26/14 20:05,332
14408,10364,26.6,9/26/14 20:05,771
14409,10363,39.5,9/26/14 20:05,346
14410,10361,49.7,9/26/14 20:05,275
14411,10357,66.9,9/26/14 20:20,140
14412,16981,49.8,9/26/14 20:20,216.834
14413,10356,52.4,9/26/14 20:20,357
14414,10496,53.9,9/26/14 20:20,267
14415,10498,61.5,9/26/14 20:20,82
14416,10499,60,9/26/14 20:20,240
14417,10360,54.5,9/26/14 20:20,350
14418,10364,47,9/26/14 20:20,437
14419,10363,40.1,9/26/14 20:20,341
14420,10361,56.8,9/26/14 20:20,241
14421,10357,66.9,9/26/14 20:35,140
14422,16981,51.7,9/26/14 20:35,208.981
14423,10356,56.6,9/26/14 20:35,331
14424,10496,56.5,9/26/14 20:35,255
14425,10498,63,9/26/14 20:35,80
14426,10499,64.9,9/26/14 20:35,222
14427,10360,59.6,9/26/14 20:35,320
14428,10364,47,9/26/14 20:35,437
14429,10363,44.3,9/26/14 20:35,309
14430,10361,52.4,9/26/14 20:35,261
14431,10357,65,9/26/14 20:50,144
14432,16981,49.9,9/26/14 20:50,216.489
14433,10356,53.3,9/26/14 20:50,351
14434,10496,55.2,9/26/14 20:50,261
14435,10498,62.2,9/26/14 20:50,81
14436,10499,67,9/26/14 20:50,215
14437,10360,58,9/26/14 20:50,329
14438,10364,39.7,9/26/14 20:50,517
14439,10363,49.7,9/26/14 20:50,275
14440,10361,47.7,9/26/14 20:50,287
14441,10357,69.9,9/26/14 21:05,134
14442,16981,32.3,9/26/14 21:05,334.493
14443,10356,50.7,9/26/14 21:05,369
14444,10496,52,9/26/14 21:05,277
14445,10498,56.6,9/26/14 21:05,89
14446,10499,66.4,9/26/14 21:05,217
14447,10360,58,9/26/14 21:05,329
14448,10364,39.7,9/26/14 21:05,517
14449,10363,49.7,9/26/14 21:05,275
14450,10361,31.9,9/26/14 21:05,429
14451,10357,64.6,9/26/14 21:20,145
14452,16981,30.9,9/26/14 21:20,349.44
14453,10356,48.9,9/26/14 21:20,383
14454,10496,47.8,9/26/14 21:20,301
14455,10498,71,9/26/14 21:20,71
14456,10499,66.1,9/26/14 21:20,218
14457,10360,60.8,9/26/14 21:20,314
14458,10364,24.3,9/26/14 21:20,845.001
14459,10363,24.5,9/26/14 21:20,558.999
14460,10361,21.2,9/26/14 21:20,645
14461,10357,70.4,9/26/14 21:35,133
14462,16981,32.3,9/26/14 21:35,334.493
14463,10356,43.2,9/26/14 21:35,433
14464,10496,29.9,9/26/14 21:35,481
14465,10498,63.8,9/26/14 21:35,79
14466,10499,63.2,9/26/14 21:35,228
14467,10360,55.5,9/26/14 21:35,344
14468,10364,18.3,9/26/14 21:35,1119
14469,10363,24.5,9/26/14 21:35,558.999
14470,10361,19.9,9/26/14 21:35,686.999
14471,10357,70.4,9/26/14 21:50,133
14472,16981,23.2,9/26/14 21:50,465.833
14473,10356,17.2,9/26/14 21:50,1089
14474,10496,10.5,9/26/14 21:50,1367
14475,10498,66.3,9/26/14 21:50,76
14476,10499,64,9/26/14 21:50,225
14477,10360,54.5,9/26/14 21:50,350
14478,10364,19.2,9/26/14 21:50,1069
14479,10363,15.9,9/26/14 21:50,857.998
14480,10361,14.1,9/26/14 21:50,970.998
14481,10357,62.8,9/26/14 22:05,149
14482,16981,21.7,9/26/14 22:05,497.652
14483,10356,12.7,9/26/14 22:05,1471
14484,10496,9.7,9/26/14 22:05,1489
14485,10498,58.6,9/26/14 22:05,85.9999
14486,10499,60.8,9/26/14 22:05,237
14487,10360,49.3,9/26/14 22:05,387
14488,10364,18.3,9/26/14 22:05,1119
14489,10363,15.9,9/26/14 22:05,857.998
14490,10361,13.8,9/26/14 22:05,992.002
14491,10357,66.4,9/26/14 22:20,141
14492,16981,25.5,9/26/14 22:20,424.33
14493,10356,9.9,9/26/14 22:20,1887
14494,10496,9.2,9/26/14 22:20,1559
14495,10498,63,9/26/14 22:20,80
14496,10499,64.6,9/26/14 22:20,223
14497,10360,56.6,9/26/14 22:20,337
14498,10364,17,9/26/14 22:20,1207
14499,10363,13.8,9/26/14 22:20,987.997
14500,10361,18.1,9/26/14 22:20,756.002
14501,10357,62.8,9/26/14 22:35,149
14502,16981,20.5,9/26/14 22:35,527.411
14503,10356,8.7,9/26/14 22:35,2159.99
14504,10496,7.1,9/26/14 22:35,2023.01
14505,10498,61.5,9/26/14 22:35,82
14506,10499,63.4,9/26/14 22:35,227
14507,10360,59.8,9/26/14 22:35,319
14508,10364,17,9/26/14 22:35,1207
14509,10363,14.5,9/26/14 22:35,942
14510,10361,17.9,9/26/14 22:35,763.998
14511,10357,62,9/26/14 22:50,151
14512,16981,29.7,9/26/14 22:50,363.345
14513,10356,7.6,9/26/14 22:50,2475.99
14514,10496,6.1,9/26/14 22:50,2378
14515,10498,64.6,9/26/14 22:50,78
14516,10499,70.2,9/26/14 22:50,205
14517,10360,61.4,9/26/14 22:50,311
14518,10364,13.5,9/26/14 22:50,1520
14519,10363,17.4,9/26/14 22:50,783.999
14520,10361,18.3,9/26/14 22:50,747.999
14521,10357,64.6,9/26/14 23:05,145
14522,16981,22.6,9/26/14 23:05,478.808
14523,10356,7.6,9/26/14 23:05,2474
14524,10496,6.1,9/26/14 23:05,2378
14525,10498,66.3,9/26/14 23:05,76
14526,10499,66.4,9/26/14 23:05,217
14527,10360,53.4,9/26/14 23:05,357
14528,10364,13.5,9/26/14 23:05,1520
14529,10363,17.9,9/26/14 23:05,766
14530,10361,16.8,9/26/14 23:05,816
14531,10357,65.5,9/26/14 23:20,143
14532,16981,18.9,9/26/14 23:20,570.496
14533,10356,7,9/26/14 23:20,2685.99
14534,10496,5.2,9/26/14 23:20,2772
14535,10498,66.3,9/26/14 23:20,76
14536,10499,67.6,9/26/14 23:20,213
14537,10360,57,9/26/14 23:20,335
14538,10364,13.5,9/26/14 23:20,1520
14539,10363,18.2,9/26/14 23:20,752
14540,10361,16.8,9/26/14 23:20,816
14541,10357,66.4,9/26/14 23:35,141
14542,16981,19.7,9/26/14 23:35,548.473
14543,10356,6.8,9/26/14 23:35,2752.01
14544,10496,5.4,9/26/14 23:35,2649.98
14545,10498,63.8,9/26/14 23:35,79
14546,10499,64.3,9/26/14 23:35,224
14547,10360,55.5,9/26/14 23:35,344
14548,10364,17.5,9/26/14 23:35,1172
14549,10363,17.1,9/26/14 23:35,797.998
14550,10361,23.6,9/26/14 23:35,580
14551,10357,70.4,9/26/14 23:50,133
14552,16981,19.7,9/26/14 23:50,548.473
14553,10356,5.6,9/26/14 23:50,3349.98
14554,10496,4.6,9/26/14 23:50,3159.97
14555,10498,63.8,9/26/14 23:50,79
14556,10499,64.9,9/26/14 23:50,222
14557,10360,60,9/26/14 23:50,318
14558,10364,16.6,9/26/14 23:50,1234
14559,10363,19.6,9/26/14 23:50,699.001
14560,10361,24.9,9/26/14 23:50,550.001
14561,10357,67.3,9/27/14 0:05,139
14562,16981,18.2,9/27/14 0:05,594.94
14563,10356,5.7,9/27/14 0:05,3260.02
14564,10496,4.8,9/27/14 0:05,2981.98
14565,10498,69,9/27/14 0:05,73
14566,10499,63.7,9/27/14 0:05,226
14567,10360,61.5,9/27/14 0:05,310
14568,10364,17.5,9/27/14 0:05,1172
14569,10363,19.6,9/27/14 0:05,699.001
14570,10361,49.2,9/27/14 0:05,278
14571,10357,69.3,9/27/14 0:20,135
14572,16981,9.8,9/27/14 0:20,1101.69
14573,10356,7.7,9/27/14 0:20,2431.99
14574,10496,7.7,9/27/14 0:20,1867
14575,10498,62.2,9/27/14 0:20,81
14576,10499,64.3,9/27/14 0:20,224
14577,10360,56.3,9/27/14 0:20,339
14578,10364,17.5,9/27/14 0:20,1172
14579,10363,19.7,9/27/14 0:20,695.999
14580,10361,46.8,9/27/14 0:20,292
14581,10357,71.5,9/27/14 0:35,131
14582,16981,11.7,9/27/14 0:35,924.001
14583,10356,9.8,9/27/14 0:35,1906
14584,10496,7.9,9/27/14 0:35,1813.01
14585,10498,62.2,9/27/14 0:35,81
14586,10499,59,9/27/14 0:35,244
14587,10360,49.8,9/27/14 0:35,383
14588,10364,17.5,9/27/14 0:35,1172
14589,10363,20.5,9/27/14 0:35,666.001
14590,10361,47.7,9/27/14 0:35,287
14591,10357,67.8,9/27/14 0:50,138
14592,16981,10.6,9/27/14 0:50,1020
14593,10356,16.2,9/27/14 0:50,1159
14594,10496,13.2,9/27/14 0:50,1091
14595,10498,61.5,9/27/14 0:50,82
14596,10499,64.3,9/27/14 0:50,224
14597,10360,59.4,9/27/14 0:50,321
14598,10364,15.5,9/27/14 0:50,1322
14599,10363,20.5,9/27/14 0:50,666.001
14600,10361,50.3,9/27/14 0:50,272
14601,10357,66.9,9/27/14 1:05,140
14602,16981,16,9/27/14 1:05,674.646
14603,10356,21.3,9/27/14 1:05,877
14604,10496,16.4,9/27/14 1:05,880.002
14605,10498,58.6,9/27/14 1:05,85.9999
14606,10499,64.3,9/27/14 1:05,224
14607,10360,59.4,9/27/14 1:05,321
14608,10364,15.5,9/27/14 1:05,1322
14609,10363,27.2,9/27/14 1:05,503
14610,10361,48.5,9/27/14 1:05,282
14611,10357,65.9,9/27/14 1:20,142
14612,16981,7.5,9/27/14 1:20,1432.99
14613,10356,42.1,9/27/14 1:20,445
14614,10496,40.4,9/27/14 1:20,356
14615,10498,58.6,9/27/14 1:20,85.9999
14616,10499,59,9/27/14 1:20,244
14617,10360,57,9/27/14 1:20,335
14618,10364,15.5,9/27/14 1:20,1322
14619,10363,27.2,9/27/14 1:20,503
14620,10361,48.5,9/27/14 1:20,282
14621,10357,63.2,9/27/14 1:35,148
14622,16981,7.2,9/27/14 1:35,1504
14623,10356,44,9/27/14 1:35,425
14624,10496,48.3,9/27/14 1:35,298
14625,10498,60,9/27/14 1:35,84
14626,10499,59.5,9/27/14 1:35,242
14627,10360,57,9/27/14 1:35,335
14628,10364,15.5,9/27/14 1:35,1322
14629,10363,43.6,9/27/14 1:35,314
14630,10361,48.5,9/27/14 1:35,282
14631,10357,65.9,9/27/14 1:50,142
14632,16981,27.4,9/27/14 1:50,393.739
14633,10356,51.3,9/27/14 1:50,365
14634,10496,54.5,9/27/14 1:50,264
14635,10498,63,9/27/14 1:50,80
14636,10499,62.6,9/27/14 1:50,230
14637,10360,49.8,9/27/14 1:50,383
14638,10364,15.5,9/27/14 1:50,1322
14639,10363,43.6,9/27/14 1:50,314
14640,10361,49.9,9/27/14 1:50,274
14641,10357,65.9,9/27/14 2:05,142
14642,16981,44.5,9/27/14 2:05,242.934
14643,10356,51.6,9/27/14 2:05,363
14644,10496,54.1,9/27/14 2:05,266
14645,10498,61.5,9/27/14 2:05,82
14646,10499,64.9,9/27/14 2:05,222
14647,10360,54.1,9/27/14 2:05,353
14648,10364,49.1,9/27/14 2:05,418
14649,10363,43.6,9/27/14 2:05,314
14650,10361,49.9,9/27/14 2:05,274
14651,10357,64.1,9/27/14 2:20,146
14652,16981,13.7,9/27/14 2:20,785.869
14653,10356,51.3,9/27/14 2:20,365
14654,10496,53.7,9/27/14 2:20,268
14655,10498,57.3,9/27/14 2:20,88
14656,10499,58.1,9/27/14 2:20,248
14657,10360,54.1,9/27/14 2:20,353
14658,10364,49.1,9/27/14 2:20,418
14659,10363,45,9/27/14 2:20,304
14660,10361,49.9,9/27/14 2:20,274
14661,10357,64.6,9/27/14 2:35,145
14662,16981,5.1,9/27/14 2:35,2107.13
14663,10356,49.9,9/27/14 2:35,375
14664,10496,53.7,9/27/14 2:35,268
14665,10498,57.3,9/27/14 2:35,88
14666,10499,59.8,9/27/14 2:35,241
14667,10360,52.3,9/27/14 2:35,365
14668,10364,49.1,9/27/14 2:35,418
14669,10363,47,9/27/14 2:35,291
14670,10361,49.2,9/27/14 2:35,278
14671,10357,66.4,9/27/14 2:50,141
14672,16981,9.5,9/27/14 2:50,1132.12
14673,10356,51.6,9/27/14 2:50,363
14674,10496,53.7,9/27/14 2:50,268
14675,10498,60,9/27/14 2:50,84
14676,10499,59.8,9/27/14 2:50,241
14677,10360,23,9/27/14 2:50,831
14678,10364,48.2,9/27/14 2:50,426
14679,10363,47,9/27/14 2:50,291
14680,10361,45,9/27/14 2:50,304
14681,10357,72,9/27/14 3:05,130
14682,16981,25.8,9/27/14 3:05,419.197
14683,10356,52.6,9/27/14 3:05,356
14684,10496,57.1,9/27/14 3:05,252
14685,10498,60,9/27/14 3:05,84
14686,10499,15.4,9/27/14 3:05,932.999
14687,10360,49.8,9/27/14 3:05,383
14688,10364,39.2,9/27/14 3:05,524
14689,10363,45,9/27/14 3:05,304
14690,10361,45,9/27/14 3:05,304
14691,10357,69.9,9/27/14 3:20,134
14692,16981,40,9/27/14 3:20,269.668
14693,10356,52.6,9/27/14 3:20,356
14694,10496,57.1,9/27/14 3:20,252
14695,10498,60.7,9/27/14 3:20,83
14696,10499,59.8,9/27/14 3:20,241
14697,10360,49.3,9/27/14 3:20,387
14698,10364,39.2,9/27/14 3:20,524
14699,10363,29.7,9/27/14 3:20,461
14700,10361,46.5,9/27/14 3:20,294
14701,10357,65,9/27/14 3:35,144
14702,16981,48.9,9/27/14 3:35,221
14703,10356,54.1,9/27/14 3:35,346
14704,10496,58.1,9/27/14 3:35,248
14705,10498,57.9,9/27/14 3:35,87.0001
14706,10499,59.8,9/27/14 3:35,241
